time,request,status,bytes
2015-05-19 10:05:52,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-19 11:05:41,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 11:05:10,GET /files/logstash/ HTTP/1.0,200,13316
2015-05-19 11:05:20,GET /blog/tags/management HTTP/1.1,200,8764
2015-05-19 11:05:15,GET /files/logstash/ HTTP/1.0,200,13316
2015-05-19 11:05:57,POST /blog/geekery/pyblosxom-mdate-vim-hack.html/trackback/ HTTP/1.1,404,7861
2015-05-19 11:05:42,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 11:05:46,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 11:05:26,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:07,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:36,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:57,GET /files/logstash/ HTTP/1.0,200,13316
2015-05-19 11:05:16,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324
2015-05-19 11:05:49,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:27,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:43,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 11:05:07,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 11:05:15,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:52,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:23,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:56,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 11:05:17,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:42,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 11:05:24,GET /presentations/logstash-scale11x/images/logstash.png HTTP/1.1,200,47731
2015-05-19 11:05:48,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 11:05:25,GET /projects/grok HTTP/1.1,301,341
2015-05-19 11:05:51,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 11:05:08,GET /blog/geekery/ssl-latency.html HTTP/1.1,200,17147
2015-05-19 11:05:22,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:56,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:32,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:42,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 11:05:23,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 11:05:48,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:36,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:50,GET / HTTP/1.1,200,37932
2015-05-19 11:05:04,GET /blog/geekery/zsh-disable-cd-username.html HTTP/1.1,200,9183
2015-05-19 11:05:40,GET /files/logstash/logstash-1.1.0-monolithic.jar HTTP/1.1,200,40923996
2015-05-19 11:05:26,GET /?flav=atom HTTP/1.1,200,32352
2015-05-19 11:05:49,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 11:05:25,GET / HTTP/1.0,200,37932
2015-05-19 11:05:55,GET /presentations/logstash-puppetconf-2012/ HTTP/1.1,200,37269
2015-05-19 11:05:34,GET /presentations/logstash-puppetconf-2012/lib/css/zenburn.css HTTP/1.1,200,1791
2015-05-19 11:05:20,GET /presentations/logstash-puppetconf-2012/css/reset.css HTTP/1.1,200,1382
2015-05-19 11:05:18,GET /presentations/logstash-puppetconf-2012/css/print.css HTTP/1.1,200,3995
2015-05-19 11:05:08,GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1,404,364
2015-05-19 11:05:55,GET /presentations/logstash-puppetconf-2012/css/main.css HTTP/1.1,200,26498
2015-05-19 11:05:41,GET /presentations/logstash-puppetconf-2012/images/psychoaxe.jpg HTTP/1.1,200,29179
2015-05-19 11:05:52,GET /presentations/logstash-puppetconf-2012/images/nagios-sms3.png HTTP/1.1,200,65917
2015-05-19 11:05:40,GET /presentations/logstash-puppetconf-2012/images/nagios-sms2.png HTTP/1.1,200,60656
2015-05-19 11:05:07,GET /presentations/logstash-puppetconf-2012/images/nagios-sms1.png HTTP/1.1,200,55478
2015-05-19 11:05:02,GET /presentations/logstash-puppetconf-2012/images/nagios-sms4.png HTTP/1.1,200,72949
2015-05-19 11:05:34,GET /presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png HTTP/1.1,200,100207
2015-05-19 11:05:28,GET /presentations/logstash-puppetconf-2012/css/preso.css HTTP/1.1,200,659
2015-05-19 11:05:59,GET /presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg HTTP/1.1,200,176805
2015-05-19 11:05:40,GET /presentations/logstash-puppetconf-2012/images/logstash.png HTTP/1.1,200,47731
2015-05-19 11:05:09,GET /presentations/logstash-puppetconf-2012/images/lifecycle.png HTTP/1.1,200,9618
2015-05-19 11:05:03,GET /presentations/logstash-puppetconf-2012/images/frontend-response-codes.png HTTP/1.1,200,52878
2015-05-19 11:05:40,GET /presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png HTTP/1.1,200,80555
2015-05-19 11:05:50,GET /presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png HTTP/1.1,200,95058
2015-05-19 11:05:34,GET /presentations/logstash-puppetconf-2012/images/trollface.png HTTP/1.1,200,58123
2015-05-19 11:05:23,GET /presentations/logstash-puppetconf-2012/images/stats-negative-min.png HTTP/1.1,200,46139
2015-05-19 11:05:13,GET /presentations/logstash-puppetconf-2012/images/sysadvent.png HTTP/1.1,200,108497
2015-05-19 11:05:49,GET /presentations/logstash-puppetconf-2012/lib/js/head.min.js HTTP/1.1,200,3170
2015-05-19 11:05:59,GET /presentations/logstash-puppetconf-2012/images/xkcd-perl.png HTTP/1.1,200,80663
2015-05-19 11:05:19,GET /presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png HTTP/1.1,200,73187
2015-05-19 11:05:40,GET /presentations/logstash-puppetconf-2012/images/apache-negative-duration.png HTTP/1.1,200,97173
2015-05-19 11:05:14,GET /presentations/logstash-puppetconf-2012/images/nagios-sms5.png HTTP/1.1,200,78075
2015-05-19 11:05:20,GET /presentations/logstash-puppetconf-2012/images/nagios-sms6.png HTTP/1.1,200,82859
2015-05-19 11:05:17,GET /presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg HTTP/1.1,200,71808
2015-05-19 11:05:19,GET /presentations/logstash-puppetconf-2012/lib/js/classList.js HTTP/1.1,200,1582
2015-05-19 11:05:55,GET /presentations/logstash-puppetconf-2012/js/reveal.js HTTP/1.1,200,29108
2015-05-19 11:05:07,GET /presentations/logstash-puppetconf-2012/images/logs.jpg HTTP/1.1,200,663847
2015-05-19 11:05:29,GET /presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf HTTP/1.1,200,42324
2015-05-19 11:05:49,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:39,GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1,200,175208
2015-05-19 11:05:41,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 11:05:54,GET /images/googledotcom.png HTTP/1.1,200,65748
2015-05-19 11:05:19,GET /blog/tags/web HTTP/1.1,200,44019
2015-05-19 11:05:06,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-19 11:05:29,GET /blog/geekery/ssl-latency.html HTTP/1.1,200,17147
2015-05-19 11:05:15,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:07,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:14,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:03,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 11:05:56,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:07,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,9316
2015-05-19 11:05:27,GET /misc/sample.log HTTP/1.1,200,54306753
2015-05-19 11:05:36,GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,10756
2015-05-19 11:05:21,GET /blog/geekery/puppet-nodeless-configuration HTTP/1.1,200,10301
2015-05-19 11:05:41,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:00,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:24,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:31,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:21,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 11:05:39,GET /blog/geekery/mounting-partitions-within-a-disk-image-in-linux.html HTTP/1.1,200,9699
2015-05-19 11:05:18,GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1,404,364
2015-05-19 11:05:01,GET /robots.txt HTTP/1.1,200,-
2015-05-19 11:05:06,GET /presentations/logstash-scale11x/ HTTP/1.1,304,-
2015-05-19 11:05:43,GET /blog/geekery/ssl-latency.html HTTP/1.0,200,17147
2015-05-19 11:05:04,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:25,GET /blog/geekery/ssl-latency.html HTTP/1.0,200,17147
2015-05-19 11:05:05,GET /blog/geekery/ssl-latency.html HTTP/1.0,200,17147
2015-05-19 11:05:03,GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1,200,18848
2015-05-19 11:05:33,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:48,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:24,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:43,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 11:05:12,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:48,GET /blog/geekery/debugging-java-performance.html HTTP/1.1,200,15796
2015-05-19 11:05:34,GET /articles/ssh-security/ HTTP/1.1,200,16543
2015-05-19 11:05:59,GET /reset.css HTTP/1.1,200,1015
2015-05-19 11:05:45,GET /style2.css HTTP/1.1,200,4877
2015-05-19 11:05:42,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 11:05:55,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 11:05:53,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:08,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 12:05:06,GET /wp-login.php HTTP/1.1,404,292
2015-05-19 12:05:12,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 12:05:39,GET /blog/geekery/CEE-logging-for-profit.html HTTP/1.1,200,13358
2015-05-19 12:05:30,GET /administrator/ HTTP/1.1,404,294
2015-05-19 12:05:48,GET /admin.php HTTP/1.1,404,289
2015-05-19 12:05:55,GET /blog/tags/jquery%20mobile HTTP/1.1,200,9571
2015-05-19 12:05:12,GET /reset.css HTTP/1.1,200,1015
2015-05-19 12:05:52,GET /style2.css HTTP/1.1,200,4877
2015-05-19 12:05:30,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 12:05:11,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:57,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:37,GET /blog/2006?page=3 HTTP/1.1,200,30792
2015-05-19 12:05:52,GET /blog/geekery/xvfb-firefox.html HTTP/1.1,200,10975
2015-05-19 12:05:31,GET /reset.css HTTP/1.1,200,1015
2015-05-19 12:05:13,GET /style2.css HTTP/1.1,200,4877
2015-05-19 12:05:26,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:55,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 12:05:42,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:37,GET /blog/geekery/brute-force-gets-distributed.html?commentlimit=0 HTTP/1.1,200,9654
2015-05-19 12:05:33,GET /images/googledotcom.png HTTP/1.1,200,65748
2015-05-19 12:05:00,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:32,GET /robots.txt HTTP/1.1,200,-
2015-05-19 12:05:57,GET /blog/tags/css HTTP/1.1,200,13622
2015-05-19 12:05:43,GET /blog/tags/barcamp HTTP/1.1,200,44422
2015-05-19 12:05:20,GET /blog/tags/:( HTTP/1.1,200,11196
2015-05-19 12:05:36,GET /blog/site/site-design-2009.html HTTP/1.1,200,11196
2015-05-19 12:05:41,GET /blog/geekery/ssl-latency.html HTTP/1.1,200,17147
2015-05-19 12:05:59,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-19 12:05:20,GET /blog/geekery/ssh-honeypot-is-alive.html HTTP/1.1,200,10181
2015-05-19 12:05:27,GET /blog/geekery/squid-selenium-dance-party.html HTTP/1.1,200,9633
2015-05-19 12:05:36,GET /blog/geekery/eventdb-graphing.html HTTP/1.1,200,9258
2015-05-19 12:05:19,GET /files/logstash/logstash-1.1.0-monolithic.jar HTTP/1.1,304,-
2015-05-19 12:05:32,GET /blog/geekery/barcamp-sanfrancisco-1.html HTTP/1.1,200,10745
2015-05-19 12:05:11,GET /blog/articles/week-of-unix-tools/day-4-data-sources.html HTTP/1.1,200,13042
2015-05-19 12:05:04,GET /articles/arp-security/arpmitm HTTP/1.1,200,1788
2015-05-19 12:05:58,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 12:05:49,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021
2015-05-19 12:05:28,GET / HTTP/1.1,200,37932
2015-05-19 12:05:59,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 12:05:17,GET /reset.css HTTP/1.1,200,1015
2015-05-19 12:05:37,GET /style2.css HTTP/1.1,200,4877
2015-05-19 12:05:17,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:12,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 12:05:56,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:19,GET / HTTP/1.1,200,37932
2015-05-19 12:05:46,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:31,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 12:05:03,GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1,200,175208
2015-05-19 12:05:30,GET /presentations/puppet-at-loggly/puppet-at-loggly.pdf.html HTTP/1.1,200,24747
2015-05-19 12:05:12,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:56,GET /misc/rcfiles/ HTTP/1.1,200,2551
2015-05-19 12:05:53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 12:05:13,GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1,200,18848
2015-05-19 12:05:36,GET /style2.css HTTP/1.1,200,4877
2015-05-19 12:05:26,GET /reset.css HTTP/1.1,200,1015
2015-05-19 12:05:25,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:56,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 12:05:32,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:04,GET /articles/dynamic-dns-with-dhcp/ HTTP/1.1,200,18848
2015-05-19 12:05:46,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-19 12:05:13,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 12:05:14,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:22,GET /blog/geekery/boost-xpressive-supports-user-defined-assertions.html HTTP/1.1,200,8908
2015-05-19 12:05:03,GET /?flav=atom HTTP/1.1,200,32352
2015-05-19 12:05:19,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 12:05:49,GET /reset.css HTTP/1.1,200,1015
2015-05-19 12:05:06,GET /style2.css HTTP/1.1,200,4877
2015-05-19 12:05:10,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:15,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 12:05:05,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:12,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872
2015-05-19 12:05:37,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 12:05:17,GET /blog/tags/history HTTP/1.1,200,21103
2015-05-19 12:05:59,GET /?flav=rss20 HTTP/1.1,200,29941
2015-05-19 12:05:28,GET /projects/keynav HTTP/1.1,301,338
2015-05-19 12:05:36,GET /projects/keynav/ HTTP/1.1,200,18985
2015-05-19 12:05:02,GET /reset.css HTTP/1.1,200,1015
2015-05-19 12:05:10,GET /style2.css HTTP/1.1,200,4877
2015-05-19 12:05:27,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 12:05:34,GET /projects/keynav/demo-thumb.png HTTP/1.1,200,15141
2015-05-19 12:05:31,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 12:05:52,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:25,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112
2015-05-19 12:05:18,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 12:05:23,GET /articles/openldap-with-saslauthd/ HTTP/1.1,200,12700
2015-05-19 12:05:59,GET /presentations/logstash-1/ HTTP/1.1,200,53270
2015-05-19 12:05:57,GET /presentations/logstash-1/css/showoff.css HTTP/1.1,200,9950
2015-05-19 12:05:29,GET /presentations/logstash-1/css/reset.css HTTP/1.1,200,1015
2015-05-19 12:05:27,GET /presentations/logstash-1/css/fg.menu.css HTTP/1.1,200,4220
2015-05-19 12:05:26,GET /presentations/logstash-1/css/theme/ui.all.css HTTP/1.1,200,47
2015-05-19 12:05:03,GET /presentations/logstash-1/css/sh_style.css HTTP/1.1,200,3279
2015-05-19 12:05:38,GET /presentations/logstash-1/file/style.css HTTP/1.1,200,573
2015-05-19 12:05:26,GET /presentations/logstash-1/js/jquery-1.4.2.min.js HTTP/1.1,200,72173
2015-05-19 12:05:57,GET /presentations/logstash-1/js/jquery.cycle.all.js HTTP/1.1,200,44129
2015-05-19 12:05:40,GET /presentations/logstash-1/js/jquery-print.js HTTP/1.1,200,3344
2015-05-19 12:05:03,GET /presentations/logstash-1/js/jquery.batchImageLoad.js HTTP/1.1,200,1711
2015-05-19 12:05:18,GET /presentations/logstash-1/js/jquery.doubletap-0.1.js HTTP/1.1,200,3037
2015-05-19 12:05:59,GET /presentations/logstash-1/js/fg.menu.js HTTP/1.1,200,23668
2015-05-19 12:05:33,GET /presentations/logstash-1/js/showoff.js HTTP/1.1,200,13612
2015-05-19 12:05:53,GET /presentations/logstash-1/js/jTypeWriter.js HTTP/1.1,200,3088
2015-05-19 12:05:36,GET /presentations/logstash-1/js/sh_main.min.js HTTP/1.1,200,5305
2015-05-19 12:05:39,GET /presentations/logstash-1/js/core.js HTTP/1.1,200,2195
2015-05-19 12:05:58,GET /presentations/logstash-1/js/showoffcore.js HTTP/1.1,200,334
2015-05-19 12:05:15,GET /presentations/logstash-1/js/coffee-script.js HTTP/1.1,200,166159
2015-05-19 12:05:17,GET /presentations/logstash-1/file/about-me/tequila-face.jpg HTTP/1.1,200,196054
2015-05-19 12:05:11,GET /presentations/logstash-1/file/intro-logging-problems/apache-response-codes.png HTTP/1.1,200,52878
2015-05-19 12:05:46,GET /presentations/logstash-1/css/theme/ui.theme.css HTTP/1.1,200,17041
2015-05-19 12:05:17,GET /presentations/logstash-1/css/theme/ui.base.css HTTP/1.1,200,252
2015-05-19 12:05:14,GET /presentations/logstash-1/file/intro-logging-problems/RageFace.png HTTP/1.1,200,19917
2015-05-19 12:05:34,GET /presentations/logstash-1/file/intro-logging-problems/xkcd.png HTTP/1.1,200,80663
2015-05-19 12:05:10,GET /presentations/logstash-1/css/theme/ui.core.css HTTP/1.1,200,1352
2015-05-19 12:05:01,GET /presentations/logstash-1/file/intro-logging-problems/xkcd-perlswing-many.png HTTP/1.1,200,100207
2015-05-19 12:05:18,GET /presentations/logstash-1/css/theme/ui.accordion.css HTTP/1.1,200,711
2015-05-19 12:05:56,GET /presentations/logstash-1/css/theme/ui.datepicker.css HTTP/1.1,200,3936
2015-05-19 13:05:29,GET /presentations/logstash-1/css/theme/ui.dialog.css HTTP/1.1,200,1154
2015-05-19 13:05:59,GET /presentations/logstash-1/css/theme/ui.progressbar.css HTTP/1.1,200,169
2015-05-19 13:05:30,GET /presentations/logstash-1/css/theme/ui.resizable.css HTTP/1.1,200,993
2015-05-19 13:05:24,GET /presentations/logstash-1/css/theme/ui.slider.css HTTP/1.1,200,929
2015-05-19 13:05:40,GET /presentations/logstash-1/css/theme/ui.tabs.css HTTP/1.1,200,590
2015-05-19 13:05:13,GET /presentations/logstash-1/file/logstash/logstash.png HTTP/1.1,200,47731
2015-05-19 13:05:50,GET /presentations/logstash-1/file/logstash-roadmap/kibana.png HTTP/1.1,200,56686
2015-05-19 13:05:23,GET /presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png HTTP/1.1,200,21820
2015-05-19 13:05:12,GET /presentations/logstash-1/css/theme/images/ui-bg_highlight-soft_25_327E04_1x100.png HTTP/1.1,200,121
2015-05-19 13:05:26,GET /presentations/logstash-1/file/logstash/single-host-example.png HTTP/1.1,200,123091
2015-05-19 13:05:07,GET /presentations/logstash-1/css/theme/images/ui-icons_eeeeee_256x240.png HTTP/1.1,200,4379
2015-05-19 13:05:04,GET /image/logstash.png HTTP/1.1,404,298
2015-05-19 13:05:14,GET /presentations/logstash-1/file/logstash/multi-host-example.png HTTP/1.1,200,196093
2015-05-19 13:05:32,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 13:05:55,GET /presentations/logstash-1/ HTTP/1.1,200,53270
2015-05-19 13:05:19,GET /presentations/logstash-1/css/reset.css HTTP/1.1,304,-
2015-05-19 13:05:32,GET /presentations/logstash-1/css/showoff.css HTTP/1.1,304,-
2015-05-19 13:05:49,GET /presentations/logstash-1/js/jquery.cycle.all.js HTTP/1.1,200,44129
2015-05-19 13:05:11,GET /presentations/logstash-1/js/jquery-1.4.2.min.js HTTP/1.1,200,72173
2015-05-19 13:05:31,GET /presentations/logstash-1/js/jquery-print.js HTTP/1.1,304,-
2015-05-19 13:05:40,GET /presentations/logstash-1/css/fg.menu.css HTTP/1.1,304,-
2015-05-19 13:05:29,GET /presentations/logstash-1/css/theme/ui.all.css HTTP/1.1,304,-
2015-05-19 13:05:02,GET /presentations/logstash-1/css/sh_style.css HTTP/1.1,304,-
2015-05-19 13:05:21,GET /presentations/logstash-1/file/style.css HTTP/1.1,304,-
2015-05-19 13:05:01,GET /presentations/logstash-1/js/jquery.batchImageLoad.js HTTP/1.1,304,-
2015-05-19 13:05:33,GET /presentations/logstash-1/js/fg.menu.js HTTP/1.1,200,23668
2015-05-19 13:05:47,GET /presentations/logstash-1/js/jquery.doubletap-0.1.js HTTP/1.1,304,-
2015-05-19 13:05:09,GET /presentations/logstash-1/js/showoff.js HTTP/1.1,304,-
2015-05-19 13:05:53,GET /presentations/logstash-1/js/jTypeWriter.js HTTP/1.1,304,-
2015-05-19 13:05:24,GET /presentations/logstash-1/js/sh_main.min.js HTTP/1.1,304,-
2015-05-19 13:05:33,GET /presentations/logstash-1/js/core.js HTTP/1.1,304,-
2015-05-19 13:05:52,GET /presentations/logstash-1/js/showoffcore.js HTTP/1.1,304,-
2015-05-19 13:05:07,GET /presentations/logstash-1/file/about-me/tequila-face.jpg HTTP/1.1,304,-
2015-05-19 13:05:33,GET /presentations/logstash-1/file/intro-logging-problems/apache-response-codes.png HTTP/1.1,304,-
2015-05-19 13:05:13,GET /presentations/logstash-1/js/coffee-script.js HTTP/1.1,200,166159
2015-05-19 13:05:30,GET /presentations/logstash-1/file/intro-logging-problems/xkcd.png HTTP/1.1,304,-
2015-05-19 13:05:41,GET /presentations/logstash-1/css/theme/ui.base.css HTTP/1.1,304,-
2015-05-19 13:05:21,GET /presentations/logstash-1/css/theme/ui.theme.css HTTP/1.1,304,-
2015-05-19 13:05:22,GET /presentations/logstash-1/file/logstash/logstash.png HTTP/1.1,304,-
2015-05-19 13:05:01,GET /presentations/logstash-1/file/intro-logging-problems/xkcd-perlswing-many.png HTTP/1.1,304,-
2015-05-19 13:05:19,GET /presentations/logstash-1/file/intro-logging-problems/RageFace.png HTTP/1.1,304,-
2015-05-19 13:05:50,GET /presentations/logstash-1/file/logstash/single-host-example.png HTTP/1.1,304,-
2015-05-19 13:05:09,GET /presentations/logstash-1/css/theme/ui.core.css HTTP/1.1,304,-
2015-05-19 13:05:01,GET /presentations/logstash-1/css/theme/ui.accordion.css HTTP/1.1,304,-
2015-05-19 13:05:50,GET /presentations/logstash-1/css/theme/ui.datepicker.css HTTP/1.1,304,-
2015-05-19 13:05:46,GET /presentations/logstash-1/css/theme/ui.dialog.css HTTP/1.1,304,-
2015-05-19 13:05:59,GET /presentations/logstash-1/css/theme/ui.resizable.css HTTP/1.1,304,-
2015-05-19 13:05:23,GET /presentations/logstash-1/css/theme/ui.progressbar.css HTTP/1.1,304,-
2015-05-19 13:05:50,GET /presentations/logstash-1/css/theme/ui.tabs.css HTTP/1.1,304,-
2015-05-19 13:05:30,GET /presentations/logstash-1/css/theme/ui.slider.css HTTP/1.1,304,-
2015-05-19 13:05:03,GET /presentations/logstash-1/file/logstash/multi-host-example.png HTTP/1.1,304,-
2015-05-19 13:05:37,GET /presentations/logstash-1/file/logstash-roadmap/kibana.png HTTP/1.1,304,-
2015-05-19 13:05:24,GET /presentations/logstash-1/file/logstash-roadmap/elasticsearch-logstash-piesnacking.png HTTP/1.1,304,-
2015-05-19 13:05:43,GET /presentations/logstash-1/css/theme/images/ui-bg_highlight-soft_25_327E04_1x100.png HTTP/1.1,304,-
2015-05-19 13:05:34,GET /presentations/logstash-1/css/theme/images/ui-icons_eeeeee_256x240.png HTTP/1.1,304,-
2015-05-19 13:05:15,GET /image/logstash.png HTTP/1.1,404,298
2015-05-19 13:05:29,GET /articles/openldap-with-saslauthd/ HTTP/1.1,200,12700
2015-05-19 13:05:03,GET /articles/openldap-with-saslauthd/ HTTP/1.1,200,12700
2015-05-19 13:05:13,GET / HTTP/1.0,200,37932
2015-05-19 13:05:32,GET /blog/geekery/installing-windows-8-consumer-preview.html HTTP/1.0,200,8948
2015-05-19 13:05:30,GET /projects/xdotool/ HTTP/1.1,200,12292
2015-05-19 13:05:32,GET /reset.css HTTP/1.1,200,1015
2015-05-19 13:05:24,GET /style2.css HTTP/1.1,200,4877
2015-05-19 13:05:19,GET /images/jordan-80.png HTTP/1.1,200,6146
2015-05-19 13:05:01,GET /images/web/2009/banner.png HTTP/1.1,200,52315
2015-05-19 13:05:45,GET /favicon.ico HTTP/1.1,200,3638
2015-05-19 13:05:05,GET /projects/keynav/keynav.html HTTP/1.1,200,191
2015-05-19 13:05:09,GET /projects/keynav/keynav.swf HTTP/1.1,200,897956
2015-05-19 13:05:13,GET /blog/geekery/headless-wrapper-for-ephemeral-xservers.html HTTP/1.1,200,11902
2015-05-19 13:05:52,GET /reset.css HTTP/1.1,200,1015
2015-05-19 13:05:21,GET /style2.css HTTP/1.1,200,4877
